time,open,high,low,close,tick_volume,spread,real_volume
2020-11-10,1870.883,1890.315,1867.351,1876.657,99712,300,0
2020-11-11,1876.62,1884.333,1856.273,1865.515,80557,300,0
2020-11-12,1865.559,1883.734,1862.647,1875.74,76795,300,0
2020-11-13,1875.733,1896.728,1873.937,1889.358,66632,300,0
2020-11-15,1887.92,1891.535,1887.778,1890.357,2041,300,0
2020-11-16,1890.413,1899.0,1865.134,1889.757,83912,300,0
2020-11-17,1889.711,1893.378,1876.901,1882.577,69746,300,0
2020-11-18,1882.527,1884.719,1863.608,1871.332,78669,300,0
2020-11-19,1871.281,1872.743,1852.547,1863.101,83896,300,0
2020-11-20,1863.156,1879.697,1860.858,1870.923,72894,300,0
2020-11-22,1870.778,1872.086,1870.128,1872.049,1232,300,0
2020-11-23,1872.05,1875.988,1830.81,1835.567,81817,300,0
2020-11-24,1835.614,1836.234,1800.174,1809.11,98960,300,0
2020-11-25,1809.056,1817.625,1801.594,1808.131,79555,300,0
2020-11-26,1808.175,1818.211,1805.714,1809.176,49810,300,0
2020-11-27,1809.18,1813.698,1774.248,1786.899,70152,200,0
2020-11-29,1789.439,1789.747,1785.301,1786.606,1478,480,0
2020-11-30,1786.561,1787.351,1764.16,1778.707,93719,200,0
2020-12-01,1778.729,1817.205,1776.74,1811.217,81557,200,0
2020-12-02,1811.17,1832.344,1807.415,1830.598,80955,300,0
2020-12-03,1830.597,1843.846,1823.686,1839.765,80819,300,0
2020-12-04,1839.771,1848.052,1828.964,1839.01,76150,300,0
2020-12-06,1836.609,1837.985,1832.954,1835.276,2201,300,0
2020-12-07,1835.282,1868.386,1822.532,1863.919,79677,300,0
2020-12-08,1863.919,1875.208,1860.192,1870.053,77253,300,0
2020-12-09,1870.066,1870.427,1825.426,1834.328,94046,300,0
2020-12-10,1834.298,1849.949,1828.597,1836.638,88140,300,0
2020-12-11,1836.639,1847.615,1823.838,1839.55,76150,300,0
2020-12-13,1837.111,1837.993,1835.841,1837.892,1738,300,0
2020-12-14,1837.893,1838.956,1818.532,1827.373,73868,300,0
2020-12-15,1827.325,1855.25,1825.418,1852.296,76859,300,0
2020-12-16,1852.298,1865.631,1844.708,1864.442,91795,300,0
2020-12-17,1864.444,1896.101,1861.948,1883.607,88534,300,0
2020-12-18,1883.606,1889.58,1877.341,1881.271,80607,300,0
2020-12-20,1882.823,1884.935,1882.445,1883.035,1958,300,0
2020-12-21,1883.035,1906.667,1854.984,1879.018,130595,300,0
2020-12-22,1878.972,1884.196,1858.882,1864.211,94646,300,0
2020-12-23,1864.262,1878.493,1856.843,1872.517,87587,300,0
2020-12-24,1872.518,1880.507,1869.428,1879.016,57490,300,0
2020-12-27,1888.893,1889.77,1885.718,1888.248,2554,300,0
2020-12-28,1888.294,1900.127,1869.025,1876.696,92990,300,0
2020-12-29,1876.682,1886.313,1871.64,1878.69,76967,300,0
2020-12-30,1878.689,1895.329,1876.071,1894.947,73041,300,0
2020-12-31,1894.929,1900.29,1885.389,1894.387,63352,300,0
2021-01-03,1909.308,1914.896,1907.729,1913.094,3730,300,0
2021-01-04,1913.048,1945.563,1909.942,1941.686,98678,300,0
2021-01-05,1941.687,1953.14,1934.267,1950.228,94085,300,0
2021-01-06,1950.279,1959.29,1900.692,1923.991,128899,300,0
2021-01-07,1923.943,1927.597,1906.796,1916.548,101216,300,0
2021-01-08,1916.499,1916.605,1828.156,1849.37,140422,300,0
2021-01-10,1855.038,1855.537,1841.553,1844.71,4881,300,0
2021-01-11,1844.68,1855.472,1816.935,1847.233,126206,300,0
2021-01-12,1847.186,1863.726,1836.532,1858.743,102713,300,0
2021-01-13,1858.696,1862.935,1841.859,1848.318,86519,300,0
2021-01-14,1848.315,1857.455,1830.107,1846.836,97648,300,0
2021-01-15,1846.783,1856.935,1823.284,1826.975,89955,300,0
2021-01-17,1827.947,1829.232,1802.438,1810.655,6818,300,0
2021-01-18,1810.726,1840.697,1810.429,1837.213,70741,300,0
2021-01-19,1837.216,1845.426,1832.998,1840.911,73955,300,0
2021-01-20,1840.913,1872.313,1832.342,1869.862,90441,300,0
2021-01-21,1869.91,1874.996,1858.279,1869.551,83966,300,0
2021-01-22,1869.551,1869.85,1837.298,1855.732,91721,300,0
2021-01-24,1858.206,1859.405,1856.571,1856.851,2045,300,0
2021-01-25,1856.871,1867.825,1847.064,1855.39,89145,0,0
2021-01-26,1855.387,1861.62,1848.222,1851.233,75824,300,0
2021-01-27,1851.252,1853.036,1831.211,1839.889,89647,300,0
2021-01-28,1839.936,1864.035,1833.967,1843.81,110592,300,0
2021-01-29,1843.855,1875.519,1839.535,1847.839,119776,300,0
2021-01-31,1855.282,1859.901,1851.596,1855.826,7055,300,0
2021-02-01,1855.772,1871.716,1849.044,1857.582,129007,300,0
2021-02-02,1857.627,1864.005,1829.457,1836.362,111148,300,0
2021-02-03,1836.376,1844.825,1829.505,1834.236,82822,300,0
2021-02-04,1834.218,1834.601,1784.866,1795.793,101171,200,0
2021-02-05,1795.84,1815.038,1792.013,1814.135,87280,200,0
2021-02-07,1817.259,1818.709,1815.763,1817.97,2414,300,0
2021-02-08,1817.923,1839.044,1807.705,1830.481,83431,300,0
2021-02-09,1830.478,1848.472,1829.92,1836.087,82579,300,0
2021-02-10,1836.085,1855.299,1833.996,1841.956,85380,300,0
2021-02-11,1841.956,1847.46,1820.983,1826.652,77499,300,0
2021-02-12,1826.655,1830.614,1810.436,1824.229,73522,300,0
2021-02-14,1824.898,1825.77,1820.1,1820.939,2485,300,0
2021-02-15,1820.988,1826.927,1816.013,1818.654,53783,300,0
2021-02-16,1818.651,1826.391,1786.855,1788.348,101690,200,0
2021-02-17,1788.298,1795.091,1769.408,1778.143,103061,200,0
2021-02-18,1778.142,1789.559,1768.345,1771.659,90338,200,0
2021-02-19,1771.609,1791.504,1760.626,1784.049,105173,200,0
2021-02-21,1786.332,1788.083,1781.291,1783.358,3526,300,0
2021-02-22,1783.408,1812.551,1780.648,1810.406,99802,200,0
2021-02-23,1810.41,1815.906,1795.606,1805.766,92458,300,0
2021-02-24,1805.795,1813.717,1783.473,1802.995,101166,200,0
2021-02-25,1803.002,1804.143,1765.136,1769.86,143949,200,0
2021-02-26,1769.909,1775.714,1717.03,1734.649,192982,200,0
2021-02-28,1737.962,1739.94,1735.286,1739.239,4222,200,0
2021-03-01,1739.206,1759.715,1719.641,1724.988,131756,200,0
2021-03-02,1724.957,1740.464,1707.039,1736.558,138751,200,0
2021-03-03,1736.547,1737.475,1701.613,1710.468,141388,200,0
2021-03-04,1710.464,1723.1,1690.443,1694.31,178878,200,0
2021-03-05,1694.277,1707.631,1687.18,1700.836,153035,200,0
2021-03-07,1706.301,1713.915,1706.268,1707.726,4835,200,0
2021-03-08,1707.706,1714.253,1676.627,1684.653,129373,200,0
2021-03-09,1684.62,1720.566,1680.179,1715.881,125434,200,0
2021-03-10,1715.864,1727.104,1708.131,1726.691,120247,200,0
2021-03-11,1726.699,1739.804,1719.025,1722.645,114329,200,0
2021-03-12,1722.676,1729.171,1699.094,1726.749,122265,200,0
2021-03-14,1728.251,1728.348,1724.244,1725.335,5279,200,0
2021-03-15,1725.33,1734.524,1721.616,1730.698,105663,200,0
2021-03-16,1730.665,1741.077,1725.847,1731.595,101536,200,0
2021-03-17,1731.546,1751.549,1723.856,1748.465,116973,200,0
2021-03-18,1748.464,1755.478,1719.08,1735.193,140629,200,0
2021-03-19,1735.188,1746.644,1728.484,1745.127,116359,200,0
2021-03-21,1743.714,1744.315,1737.981,1738.214,5931,200,0
2021-03-22,1738.182,1743.047,1727.126,1739.306,103430,200,0
2021-03-23,1739.3,1742.509,1724.663,1727.082,104768,200,0
2021-03-24,1727.097,1738.364,1723.546,1734.483,93612,200,0
2021-03-25,1734.492,1745.401,1721.498,1727.293,109149,200,0
2021-03-26,1727.316,1736.683,1721.448,1732.329,86065,200,0
2021-03-28,1731.377,1732.549,1730.611,1730.999,3566,200,0
2021-03-29,1731.014,1732.835,1705.736,1711.932,92570,200,0
2021-03-30,1711.938,1714.342,1678.392,1685.489,115453,200,0
2021-03-31,1685.488,1715.214,1677.769,1707.403,107528,200,0
2021-04-01,1707.405,1730.545,1705.761,1729.75,103831,200,0
2021-04-04,1728.462,1729.917,1726.908,1728.011,4923,200,0
2021-04-05,1727.974,1733.491,1721.285,1729.367,92761,200,0
2021-04-06,1729.367,1745.434,1727.505,1743.252,104288,200,0
2021-04-07,1743.217,1743.332,1730.607,1736.836,93823,200,0
2021-04-08,1736.806,1758.645,1733.133,1754.148,94174,200,0
2021-04-09,1754.178,1757.281,1731.102,1743.842,102691,200,0
2021-04-11,1742.481,1743.475,1740.49,1741.591,3770,200,0
2021-04-12,1741.557,1744.932,1727.324,1731.898,97822,200,0
2021-04-13,1731.902,1748.878,1723.591,1746.581,114901,200,0
2021-04-14,1746.575,1749.367,1732.473,1736.625,102970,200,0
2021-04-15,1736.595,1769.581,1734.297,1763.901,113908,200,0
2021-04-16,1763.87,1783.789,1759.729,1776.523,101046,200,0
2021-04-18,1775.64,1778.053,1774.762,1776.723,3640,200,0
2021-04-19,1776.692,1789.987,1766.526,1772.112,106751,200,0
2021-04-20,1772.115,1780.365,1763.547,1776.737,114285,200,0
2021-04-21,1776.742,1797.549,1776.454,1793.57,96336,200,0
2021-04-22,1793.619,1797.756,1777.332,1783.136,103024,200,0
2021-04-23,1783.126,1795.879,1769.753,1777.023,95581,200,0
2021-04-25,1775.596,1775.98,1773.86,1774.789,2881,200,0
2021-04-26,1774.803,1783.439,1768.539,1780.04,96253,200,0
2021-04-27,1780.046,1785.514,1773.492,1775.436,93515,200,0
2021-04-28,1775.43,1783.905,1762.458,1783.818,111860,200,0
2021-04-29,1783.782,1789.896,1755.874,1773.221,110915,200,0
2021-04-30,1773.22,1773.22,1764.164,1768.776,102953,200,0
2021-05-02,1767.058,1769.024,1766.046,1769.017,3263,200,0
2021-05-03,1768.98,1797.826,1767.314,1792.472,87090,200,0
2021-05-04,1792.425,1798.951,1770.571,1778.627,106706,200,0
2021-05-05,1778.595,1787.898,1770.306,1785.219,96111,200,0
2021-05-06,1785.22,1817.973,1781.934,1814.725,90328,200,0
2021-05-07,1814.715,1843.262,1812.845,1830.979,117988,300,0
2021-05-09,1832.896,1836.787,1831.996,1836.162,4195,300,0
2021-05-10,1836.184,1845.322,1829.947,1836.043,94451,300,0
2021-05-11,1836.045,1841.709,1817.796,1835.433,98093,300,0
2021-05-12,1835.438,1843.462,1813.23,1817.489,116434,300,0
2021-05-13,1817.443,1828.609,1808.675,1825.024,97603,200,0
2021-05-14,1825.026,1845.923,1819.661,1843.486,85594,300,0
2021-05-16,1843.784,1847.964,1843.784,1847.074,3884,300,0
2021-05-17,1847.049,1868.974,1843.54,1868.913,83399,300,0
2021-05-18,1868.871,1874.875,1863.164,1870.086,83198,300,0
2021-05-19,1870.085,1889.986,1852.125,1865.806,113425,300,0
2021-05-20,1865.852,1883.77,1863.801,1873.961,86644,300,0
2021-05-21,1873.94,1889.284,1870.065,1881.659,80927,300,0
2021-05-23,1880.985,1883.761,1880.148,1883.459,3016,300,0
2021-05-24,1883.457,1886.973,1875.167,1877.361,74684,300,0
2021-05-25,1877.323,1900.177,1872.613,1898.083,83832,300,0
2021-05-26,1898.082,1912.616,1890.655,1896.06,83218,300,0
2021-05-27,1896.07,1903.53,1888.111,1897.969,81577,300,0
2021-05-28,1897.992,1905.947,1882.063,1903.706,78735,300,0
2021-05-30,1903.805,1904.75,1903.214,1903.798,2422,300,0
2021-05-31,1903.845,1910.544,1902.063,1907.978,49864,300,0
2021-06-01,1907.987,1916.446,1892.35,1898.747,80275,300,0
2021-06-02,1898.751,1909.474,1894.25,1907.752,71644,300,0
2021-06-03,1907.756,1909.463,1863.442,1870.865,90377,200,0
2021-06-04,1870.856,1896.047,1855.573,1891.138,81372,300,0
2021-06-06,1889.994,1890.631,1888.646,1889.265,2289,300,0
2021-06-07,1889.246,1900.028,1881.455,1898.633,71255,300,0
2021-06-08,1898.622,1903.673,1883.74,1893.327,75925,300,0
2021-06-09,1893.315,1898.912,1887.254,1888.618,68567,300,0
2021-06-10,1888.632,1899.808,1869.798,1898.318,89758,300,0
2021-06-11,1898.294,1902.856,1874.321,1877.401,75860,300,0
2021-06-13,1876.16,1877.608,1873.194,1873.652,3792,300,0
2021-06-14,1873.604,1873.737,1844.212,1866.768,81551,300,0
2021-06-15,1866.757,1869.046,1851.529,1857.846,78065,300,0
2021-06-16,1857.892,1863.506,1803.264,1818.733,107445,200,0
2021-06-17,1818.758,1825.188,1766.982,1776.719,137725,200,0
2021-06-18,1776.672,1797.122,1760.86,1764.562,134267,200,0
2021-06-20,1768.728,1770.029,1767.355,1769.324,5081,200,0
2021-06-21,1769.32,1787.564,1766.41,1783.5,122405,200,0
2021-06-22,1783.49,1790.051,1772.255,1777.581,99541,200,0
2021-06-23,1777.578,1794.85,1773.162,1777.32,95711,200,0
2021-06-24,1777.32,1787.958,1772.832,1775.204,90167,200,0
2021-06-25,1775.204,1790.271,1773.694,1781.361,85909,200,0
2021-06-27,1781.264,1782.753,1780.545,1781.905,2852,200,0
2021-06-28,1781.858,1785.669,1770.538,1778.108,88786,200,0
2021-06-29,1778.097,1778.94,1750.621,1761.441,106264,200,0
2021-06-30,1761.456,1774.372,1753.297,1768.131,98720,200,0
2021-07-01,1768.132,1782.757,1765.633,1775.505,97488,200,0
2021-07-02,1775.495,1794.983,1774.291,1787.446,95209,200,0
2021-07-04,1787.277,1787.581,1785.461,1786.184,2628,200,0
2021-07-05,1786.187,1794.547,1784.426,1791.224,49857,200,0
2021-07-06,1791.212,1814.961,1789.852,1795.55,88126,200,0
2021-07-07,1795.503,1809.674,1793.869,1803.285,82074,200,0
2021-07-08,1803.28,1818.312,1793.986,1803.723,91982,200,0
2021-07-09,1803.736,1812.27,1796.594,1808.222,75885,200,0
2021-07-11,1808.049,1808.455,1806.301,1806.405,2559,300,0
2021-07-12,1806.452,1810.773,1791.409,1807.082,72140,200,0
2021-07-13,1807.079,1816.915,1798.539,1805.994,78929,200,0
2021-07-14,1805.999,1829.707,1804.457,1826.376,77983,200,0
2021-07-15,1826.388,1834.039,1820.217,1829.45,73499,200,0
2021-07-16,1829.45,1831.446,1808.937,1812.007,75863,300,0
2021-07-18,1811.224,1815.844,1810.351,1815.7,3341,300,0
2021-07-19,1815.7,1817.25,1794.815,1811.304,83666,200,0
2021-07-20,1811.325,1824.88,1804.85,1809.737,79682,300,0
2021-07-21,1809.735,1813.643,1794.42,1802.54,75126,200,0
2021-07-22,1802.492,1808.426,1792.692,1807.081,72800,200,0
2021-07-23,1807.077,1810.26,1789.193,1802.126,66689,200,0
2021-07-25,1802.274,1802.712,1800.053,1800.344,2119,300,0
2021-07-26,1800.329,1811.448,1796.276,1797.55,65298,200,0
2021-07-27,1797.556,1805.172,1793.332,1799.873,69728,200,0
2021-07-28,1799.828,1810.216,1792.394,1809.307,77673,200,0
2021-07-29,1809.275,1832.548,1808.585,1830.189,68562,300,0
2021-07-30,1830.198,1831.257,1810.141,1813.934,60203,300,0
2021-08-01,1814.431,1814.955,1812.009,1813.79,2616,300,0
2021-08-02,1813.796,1819.432,1805.525,1812.447,64914,200,0
2021-08-03,1812.492,1814.924,1806.999,1811.071,54660,200,0
2021-08-04,1811.063,1831.657,1806.308,1811.614,67323,200,0
2021-08-05,1811.606,1814.766,1797.515,1803.396,60256,300,0
2021-08-06,1803.351,1803.601,1758.355,1763.819,87376,200,0
2021-08-08,1761.426,1762.323,1686.694,1719.053,34634,200,0
2021-08-09,1719.031,1752.663,1705.881,1731.457,148338,200,0
2021-08-10,1731.45,1738.24,1717.704,1726.89,91854,200,0
2021-08-11,1726.899,1754.404,1723.979,1752.326,101103,200,0
2021-08-12,1752.311,1758.105,1741.322,1753.415,86809,200,0
2021-08-13,1753.382,1779.901,1751.651,1779.509,71797,200,0
2021-08-15,1779.017,1779.976,1778.408,1778.763,2836,200,0
2021-08-16,1778.734,1789.175,1770.84,1787.457,74456,200,0
2021-08-17,1787.424,1795.519,1780.495,1786.126,71102,200,0
2021-08-18,1786.121,1793.685,1777.122,1787.381,72338,200,0
2021-08-19,1787.379,1792.366,1774.043,1778.97,81124,200,0
2021-08-20,1779.033,1788.339,1778.279,1781.235,62966,200,0
2021-08-22,1781.378,1782.284,1777.329,1778.626,2941,200,0
2021-08-23,1778.613,1806.232,1776.413,1804.758,64203,200,0
2021-08-24,1804.712,1809.502,1800.678,1801.705,56414,300,0
2021-08-25,1801.715,1802.593,1782.309,1791.52,66042,200,0
2021-08-26,1791.518,1798.112,1779.77,1793.451,66010,200,0
2021-08-27,1793.4,1819.125,1784.41,1816.778,77017,200,0
2021-08-29,1817.936,1819.111,1817.133,1818.39,2766,300,0
2021-08-30,1818.386,1823.157,1807.65,1810.386,53953,300,0
2021-08-31,1810.341,1819.047,1801.544,1814.435,64913,300,0
2021-09-01,1814.426,1819.911,1808.588,1813.02,61467,200,0
2021-09-02,1813.018,1817.008,1804.63,1809.364,51470,300,0
2021-09-03,1809.362,1833.859,1808.878,1827.573,64099,300,0
2021-09-05,1828.089,1830.149,1827.417,1827.555,2797,300,0
2021-09-06,1827.545,1828.416,1821.315,1823.52,33686,200,0
2021-09-07,1823.475,1827.179,1792.28,1795.591,66486,200,0
2021-09-08,1795.589,1802.087,1782.3,1790.683,71161,200,0
2021-09-09,1790.694,1800.893,1783.752,1794.695,70735,200,0
2021-09-10,1794.67,1803.772,1787.08,1787.614,64258,200,0
2021-09-12,1787.288,1788.683,1786.96,1787.29,2333,200,0
2021-09-13,1787.245,1798.314,1783.302,1792.955,64475,200,0
2021-09-14,1792.956,1808.59,1780.279,1803.691,69514,200,0
2021-09-15,1803.701,1806.763,1790.604,1795.002,64394,200,0
2021-09-16,1794.956,1796.083,1745.019,1753.841,101355,200,0
2021-09-17,1753.851,1767.452,1747.306,1754.536,89910,200,0
2021-09-19,1754.698,1755.162,1751.188,1754.118,5273,200,0
2021-09-20,1754.088,1766.923,1741.681,1764.948,85249,200,0
2021-09-21,1764.917,1781.613,1757.869,1774.882,77168,200,0
2021-09-22,1774.886,1787.164,1764.582,1766.984,98346,200,0
2021-09-23,1767.014,1776.51,1737.392,1746.235,99084,200,0
2021-09-24,1746.247,1757.561,1740.411,1750.494,79903,200,0
2021-09-26,1750.033,1750.774,1748.214,1749.526,2905,200,0
2021-09-27,1749.536,1760.795,1744.808,1751.215,82724,200,0
2021-09-28,1751.213,1754.411,1728.069,1735.3,106454,200,0
2021-09-29,1735.309,1745.472,1721.571,1728.823,94762,200,0
2021-09-30,1728.854,1764.08,1722.212,1753.039,98475,200,0
2021-10-01,1753.006,1764.191,1749.685,1760.466,95099,200,0
2021-10-03,1760.954,1765.195,1760.954,1763.118,4733,200,0
2021-10-04,1763.088,1770.487,1747.675,1768.073,91638,200,0
2021-10-05,1768.042,1768.32,1748.561,1759.285,83830,200,0
2021-10-06,1759.317,1765.063,1745.822,1763.946,96089,200,0
2021-10-07,1763.913,1766.891,1751.935,1755.097,78481,200,0
2021-10-08,1755.098,1781.292,1753.32,1757.212,94050,200,0
2021-10-10,1757.272,1757.764,1750.915,1753.953,5682,200,0
2021-10-11,1753.956,1760.948,1750.128,1753.295,67170,200,0
2021-10-12,1753.334,1769.3,1750.573,1760.362,86508,200,0
2021-10-13,1760.331,1795.969,1757.826,1791.698,90119,200,0
2021-10-14,1791.671,1800.406,1786.625,1795.327,60960,200,0
2021-10-15,1795.277,1796.369,1764.652,1767.427,79640,200,0
2021-10-17,1766.961,1772.013,1764.565,1770.952,4852,200,0
2021-10-18,1770.983,1772.007,1760.276,1763.964,90635,200,0
2021-10-19,1763.995,1785.062,1763.269,1768.661,85459,200,0
2021-10-20,1768.664,1788.368,1766.839,1781.408,81134,200,0
2021-10-21,1781.376,1789.316,1776.245,1784.594,86070,200,0
2021-10-22,1784.561,1813.56,1782.595,1792.853,80469,200,0
2021-10-24,1792.926,1794.371,1792.388,1794.347,2853,200,0
2021-10-25,1794.376,1809.913,1792.182,1807.792,65583,200,0
2021-10-26,1807.777,1807.848,1782.191,1793.554,77614,200,0
2021-10-27,1793.571,1799.027,1783.447,1796.583,90869,200,0
2021-10-28,1796.552,1810.38,1791.986,1799.575,108982,200,0
2021-10-29,1799.559,1799.944,1771.896,1783.296,108281,200,0
2021-10-31,1783.269,1783.269,1779.055,1780.02,3101,200,0
2021-11-01,1779.988,1795.686,1779.988,1792.077,77580,200,0
2021-11-02,1792.107,1796.349,1786.172,1787.125,77102,200,0
2021-11-03,1787.099,1787.579,1758.534,1777.368,111417,200,0
2021-11-04,1777.398,1798.894,1770.712,1791.317,87569,200,0
2021-11-05,1791.322,1818.269,1784.842,1818.127,101610,200,0
2021-11-07,1815.75,1818.072,1815.47,1815.82,2370,200,0
2021-11-08,1815.83,1826.395,1812.403,1824.498,81654,200,0
2021-11-09,1824.463,1832.624,1819.069,1829.822,88085,200,0
2021-11-10,1829.849,1868.473,1822.256,1848.511,113417,200,0
2021-11-11,1848.493,1865.917,1842.86,1862.059,82046,200,0
2021-11-12,1862.018,1868.574,1845.229,1864.361,86426,200,0
2021-11-14,1866.804,1867.783,1865.24,1865.476,2251,200,0
2021-11-15,1865.49,1870.267,1856.308,1862.291,78175,200,0
2021-11-16,1862.259,1877.067,1849.644,1850.41,99146,200,0
2021-11-17,1850.379,1868.063,1849.53,1866.636,78553,200,0
2021-11-18,1866.651,1870.883,1855.023,1859.578,83780,200,0
2021-11-19,1859.585,1865.621,1842.813,1846.196,101460,200,0
2021-11-21,1842.207,1847.169,1841.485,1844.909,3841,200,0
2021-11-22,1844.934,1849.046,1802.202,1808.997,114437,200,0
2021-11-23,1809.027,1812.37,1781.914,1791.231,112713,200,0
2021-11-24,1791.262,1796.27,1778.15,1789.698,98747,200,0
2021-11-25,1789.676,1795.027,1787.851,1792.628,44287,200,0
2021-11-26,1792.616,1815.467,1780.054,1787.433,94172,200,0
2021-11-28,1788.597,1795.644,1780.188,1795.377,6526,200,0
2021-11-29,1795.346,1799.361,1781.122,1786.826,98892,200,0
2021-11-30,1786.816,1808.561,1769.831,1773.206,139380,200,0
2021-12-01,1773.209,1794.267,1772.598,1781.914,121649,200,0
2021-12-02,1781.925,1781.971,1761.841,1768.985,104071,200,0
2021-12-03,1768.994,1786.072,1766.078,1783.414,109984,200,0
2021-12-05,1782.102,1784.094,1780.691,1782.901,2235,200,0
2021-12-06,1782.933,1787.683,1775.556,1780.864,77848,200,0
2021-12-07,1780.836,1787.791,1771.948,1784.617,74359,200,0
2021-12-08,1784.607,1793.061,1779.58,1783.474,79004,200,0
2021-12-09,1783.472,1787.554,1773.417,1776.327,77338,200,0
2021-12-10,1776.329,1789.283,1770.069,1782.805,76673,200,0
2021-12-12,1782.732,1784.389,1782.71,1783.216,1672,200,0
2021-12-13,1783.217,1791.581,1781.775,1785.754,62154,200,0
2021-12-14,1785.757,1789.462,1766.419,1772.485,74133,200,0
2021-12-15,1772.515,1781.409,1753.053,1779.528,104229,200,0
2021-12-16,1779.56,1799.621,1775.504,1798.738,83382,200,0
2021-12-17,1798.77,1814.191,1795.794,1798.064,76773,200,0
2021-12-19,1800.61,1801.676,1799.386,1800.171,2264,200,0
2021-12-20,1800.202,1804.089,1788.286,1791.492,72725,200,0
2021-12-21,1791.51,1800.288,1784.748,1790.438,68139,200,0
2021-12-22,1790.468,1804.962,1785.846,1803.592,61580,200,0
2021-12-23,1803.558,1810.687,1798.609,1808.451,57442,200,0
2021-12-26,1806.207,1808.526,1805.977,1807.26,1460,200,0
2021-12-27,1807.282,1813.384,1802.85,1812.329,53327,200,0
2021-12-28,1812.36,1820.191,1805.006,1806.557,58094,200,0
2021-12-29,1806.524,1807.626,1789.212,1804.526,66338,200,0
2021-12-30,1804.533,1817.117,1796.118,1815.704,61977,200,0
2021-12-31,1815.737,1828.722,1814.704,1827.615,57542,200,0
2022-01-02,1830.615,1831.73,1828.021,1828.453,1680,200,0
2022-01-03,1828.422,1831.542,1798.304,1804.101,76069,200,0
2022-01-04,1804.127,1816.68,1798.452,1813.873,78919,200,0
2022-01-05,1813.885,1829.591,1808.259,1810.306,79757,200,0
2022-01-06,1810.339,1811.475,1786.332,1791.365,98877,200,0
2022-01-07,1791.381,1798.604,1782.289,1796.899,85416,200,0
2022-01-09,1794.898,1796.069,1794.505,1795.087,1989,200,0
2022-01-10,1795.117,1802.899,1790.033,1801.225,77478,200,0
2022-01-11,1801.195,1823.249,1801.195,1820.681,77466,200,0
2022-01-12,1820.647,1828.061,1814.465,1825.28,74718,200,0
2022-01-13,1825.249,1828.107,1812.206,1820.817,71760,200,0
2022-01-14,1820.785,1829.045,1814.63,1817.639,79454,200,0
2022-01-16,1817.663,1818.081,1815.859,1816.379,1623,200,0
2022-01-17,1816.377,1823.141,1813.109,1819.029,41145,200,0
2022-01-18,1818.985,1822.726,1805.73,1814.231,92130,200,0
2022-01-19,1814.262,1843.326,1810.042,1838.495,84062,200,0
2022-01-20,1838.496,1847.796,1835.726,1838.889,81864,200,0
2022-01-21,1838.895,1843.095,1828.186,1834.664,85210,200,0
2022-01-23,1833.144,1837.088,1833.123,1834.669,2717,200,0
2022-01-24,1834.699,1844.124,1829.487,1843.521,91028,200,0
2022-01-25,1843.527,1853.785,1834.667,1849.526,86212,200,0
2022-01-26,1849.505,1849.51,1814.84,1821.928,107635,200,0
2022-01-27,1821.924,1821.949,1791.76,1797.205,109585,200,0
2022-01-28,1797.232,1799.343,1780.165,1791.634,97736,200,0
2022-01-30,1789.345,1790.575,1788.327,1789.464,2523,200,0
2022-01-31,1789.494,1799.841,1785.425,1797.738,81420,200,0
2022-02-01,1797.736,1808.524,1795.718,1800.694,81768,200,0
2022-02-02,1800.711,1810.736,1794.218,1807.83,73932,200,0
2022-02-03,1807.797,1808.931,1788.521,1805.719,88834,200,0
2022-02-04,1805.691,1814.862,1792.076,1807.732,93010,200,0
2022-02-06,1808.436,1811.438,1807.877,1810.028,2355,200,0
2022-02-07,1810.035,1823.503,1808.628,1822.004,75588,200,0
2022-02-08,1821.979,1828.737,1815.347,1826.134,67268,200,0
2022-02-09,1825.759,1835.783,1824.344,1832.541,64087,200,0
2022-02-10,1832.543,1841.879,1821.482,1826.796,105641,200,0
2022-02-11,1826.765,1865.332,1820.541,1858.955,126030,200,0
2022-02-13,1855.638,1861.547,1855.387,1859.56,4307,200,0
2022-02-14,1859.538,1874.102,1850.562,1871.048,110678,200,0
2022-02-15,1871.07,1879.466,1844.121,1852.964,102306,200,0
2022-02-16,1852.951,1872.512,1850.275,1869.906,84930,200,0
2022-02-17,1869.938,1900.989,1867.772,1899.944,117575,200,0
2022-02-18,1899.977,1902.395,1886.288,1897.807,90032,200,0
2022-02-20,1903.076,1906.406,1900.349,1904.863,3826,200,0
2022-02-21,1904.861,1914.018,1887.562,1909.377,78560,200,0
2022-02-22,1909.376,1913.754,1891.161,1898.158,103220,200,0
2022-02-23,1898.156,1911.524,1889.367,1910.758,84987,200,0
2022-02-24,1910.754,1974.331,1877.772,1906.5,248409,200,0
2022-02-25,1906.531,1921.484,1882.823,1889.003,146899,200,0
2022-02-27,1920.95,1927.279,1904.347,1910.214,13716,200,0
2022-02-28,1910.181,1919.182,1890.826,1906.268,142190,200,0
2022-03-01,1906.236,1949.979,1901.217,1942.269,137936,200,0
2022-03-02,1942.264,1947.706,1913.468,1928.835,156325,200,0
2022-03-03,1928.805,1941.243,1921.838,1934.87,121881,200,0
2022-03-04,1934.879,1970.844,1929.366,1970.317,152725,200,0
2022-03-06,1981.416,1991.349,1981.269,1988.583,11613,200,0
2022-03-07,1988.6,2002.716,1960.799,1998.703,222824,200,0
2022-03-08,1998.736,2070.292,1980.856,2043.828,317420,200,0
