mode,buffer,sl,step,lock,trades,wr,net,pf,max_dd,min_bal
LIMIT,25.0,20.0,15.0,800.0,37,27.027027027027028,-2411.1350000000175,0.3876420331889043,2444.630000000011,2588.8649999999825
LIMIT,25.0,20.0,15.0,1000.0,37,27.027027027027028,-2587.535000000016,0.3428415780731701,2588.2850000000126,2412.464999999984
LIMIT,25.0,25.0,8.0,300.0,37,16.216216216216218,-2075.910000000001,0.3078338862677759,2146.6599999999976,2924.089999999999
LIMIT,25.0,25.0,8.0,500.0,37,16.216216216216218,-2206.139999999998,0.2950232953492388,2276.8899999999944,2793.860000000002
LIMIT,25.0,25.0,8.0,800.0,37,16.216216216216218,-2206.139999999998,0.2950232953492388,2276.8899999999944,2793.860000000002
LIMIT,25.0,25.0,8.0,1000.0,37,16.216216216216218,-2206.139999999998,0.2950232953492388,2276.8899999999944,2793.860000000002
LIMIT,25.0,25.0,10.0,300.0,37,21.62162162162162,-2113.6550000000016,0.2967119076060024,2215.8250000000025,2886.3449999999984
LIMIT,25.0,25.0,10.0,500.0,37,16.216216216216218,-2685.8550000000037,0.16747877514204143,2736.6050000000005,2314.144999999996
LIMIT,25.0,25.0,10.0,800.0,37,16.216216216216218,-2685.8550000000037,0.16747877514204143,2736.6050000000005,2314.144999999996
LIMIT,25.0,25.0,10.0,1000.0,37,13.513513513513514,-3250.380000000007,0.0716303407146745,3301.1300000000037,1749.6199999999926
LIMIT,25.0,25.0,12.0,300.0,37,16.216216216216218,-2896.5600000000063,0.16951183847605003,2927.3100000000027,2103.4399999999937
LIMIT,25.0,25.0,12.0,500.0,37,16.216216216216218,-3046.790000000003,0.1625119227269849,3077.5399999999995,1953.2099999999969
LIMIT,25.0,25.0,12.0,800.0,37,13.513513513513514,-3590.2350000000047,0.06819992681046683,3620.985000000001,1409.7649999999953
LIMIT,25.0,25.0,12.0,1000.0,37,13.513513513513514,-3590.2350000000047,0.06819992681046683,3620.985000000001,1409.7649999999953
LIMIT,25.0,25.0,15.0,300.0,37,32.432432432432435,-1345.3300000000218,0.5686427282025578,1994.7700000000032,3654.6699999999782
LIMIT,25.0,25.0,15.0,500.0,37,27.027027027027028,-2277.735000000025,0.4012357849245227,2311.2300000000187,2722.264999999975
LIMIT,25.0,25.0,15.0,800.0,37,27.027027027027028,-2461.1350000000175,0.38278126927918604,2494.630000000011,2538.8649999999825
LIMIT,25.0,25.0,15.0,1000.0,37,27.027027027027028,-2637.535000000016,0.33854258099140416,2638.2850000000126,2362.464999999984
LIMIT,25.0,30.0,8.0,300.0,37,18.91891891891892,-1416.3449999999943,0.5072125671937813,1487.0949999999907,3583.6550000000057
LIMIT,25.0,30.0,8.0,500.0,37,18.91891891891892,-1546.5749999999912,0.4852265692089576,1617.3249999999875,3453.425000000009
LIMIT,25.0,30.0,8.0,800.0,37,18.91891891891892,-1546.5749999999912,0.4852265692089576,1617.3249999999875,3453.425000000009
LIMIT,25.0,30.0,8.0,1000.0,37,18.91891891891892,-1542.8599999999983,0.486463097211405,1613.6099999999947,3457.1400000000017
LIMIT,25.0,30.0,10.0,300.0,37,24.324324324324326,-1474.0899999999945,0.48823249629390786,1576.2599999999957,3525.9100000000053
LIMIT,25.0,30.0,10.0,500.0,37,18.91891891891892,-2046.289999999997,0.3401554897022756,2097.0399999999936,2953.7100000000028
LIMIT,25.0,30.0,10.0,800.0,37,18.91891891891892,-2046.289999999997,0.3401554897022756,2097.0399999999936,2953.7100000000028
LIMIT,25.0,30.0,10.0,1000.0,37,16.216216216216218,-2687.100000000007,0.20409813486879988,2737.850000000004,2312.8999999999924
LIMIT,25.0,30.0,12.0,300.0,37,18.91891891891892,-2301.9949999999994,0.320500445719617,2332.744999999996,2698.0050000000006
LIMIT,25.0,30.0,12.0,500.0,37,18.91891891891892,-2452.2249999999963,0.3068914446256526,2482.9749999999926,2547.7750000000037
LIMIT,25.0,30.0,12.0,800.0,37,16.216216216216218,-2995.669999999998,0.20179535892523695,3026.419999999994,2004.3300000000022
LIMIT,25.0,30.0,12.0,1000.0,37,16.216216216216218,-3151.955000000005,0.16015278403201602,3182.7050000000013,1848.044999999995
LIMIT,25.0,30.0,15.0,300.0,37,35.13513513513514,-780.7650000000149,0.7413683446898263,1894.7700000000032,4219.234999999985
LIMIT,25.0,30.0,15.0,500.0,37,29.72972972972973,-1713.1700000000183,0.5374885935972921,2060.0,3286.8299999999817
LIMIT,25.0,30.0,15.0,800.0,37,29.72972972972973,-2172.8550000000178,0.4410604867960012,2206.3500000000113,2827.1449999999822
LIMIT,25.0,30.0,15.0,1000.0,37,29.72972972972973,-2349.2550000000165,0.3956838141099803,2350.005000000013,2650.7449999999835
BREAKDOWN,5.0,15.0,8.0,300.0,57,17.543859649122805,6220.9349999999695,2.3377175345829726,3501.744999999964,1483.7900000000368
BREAKDOWN,5.0,15.0,8.0,500.0,57,12.280701754385964,6000.95499999997,2.1979436576981586,4321.179999999956,664.355000000045
BREAKDOWN,5.0,15.0,8.0,800.0,57,10.526315789473683,5763.609999999965,2.116031353231171,4558.5249999999605,427.01000000004024
BREAKDOWN,5.0,15.0,8.0,1000.0,57,10.526315789473683,5892.234999999942,2.1700797596388117,4429.899999999984,555.6350000000166
BREAKDOWN,5.0,15.0,10.0,300.0,57,15.789473684210526,3866.5849999999764,1.798774750059132,3587.089999999996,1398.4450000000047
BREAKDOWN,5.0,15.0,10.0,500.0,57,10.526315789473683,4191.269999999944,1.7923582340113517,4008.014999999989,977.5200000000118
BREAKDOWN,5.0,15.0,10.0,800.0,57,8.771929824561402,3793.949999999929,1.6745291656813974,4405.335000000005,580.1999999999962
BREAKDOWN,5.0,15.0,10.0,1000.0,57,8.771929824561402,3793.949999999929,1.6745291656813974,4405.335000000005,580.1999999999962
BREAKDOWN,5.0,15.0,12.0,300.0,57,15.789473684210526,983.9049999999556,1.1876082689082605,4493.399999999955,492.1350000000457
BREAKDOWN,5.0,15.0,12.0,500.0,57,12.280701754385964,819.1799999998912,1.1467240179576335,4912.060000000017,73.47499999998399
BREAKDOWN,5.0,15.0,12.0,800.0,57,8.771929824561402,-301.4450000001043,0.9507300716628074,5802.480000000007,-816.9450000000061
BREAKDOWN,5.0,15.0,12.0,1000.0,57,7.017543859649122,-788.5700000000961,0.8774224787373545,5802.480000000007,-816.9450000000061
BREAKDOWN,5.0,15.0,15.0,300.0,57,17.543859649122805,237.2449999999037,1.0472031189533526,4116.884999999993,868.6500000000078
BREAKDOWN,5.0,15.0,15.0,500.0,57,10.526315789473683,-1331.1950000001425,0.7886532468171439,5685.325000000039,-699.7900000000382
BREAKDOWN,5.0,15.0,15.0,800.0,57,7.017543859649122,-2765.0750000001053,0.5980843752816096,6361.735000000008,-1376.200000000007
BREAKDOWN,5.0,15.0,15.0,1000.0,57,7.017543859649122,-3092.825000000097,0.5708873685568632,6361.735000000008,-1376.200000000007
BREAKDOWN,5.0,20.0,8.0,300.0,57,17.543859649122805,5906.184999999969,2.1895256144817075,3816.494999999966,1169.040000000035
BREAKDOWN,5.0,20.0,8.0,500.0,57,12.280701754385964,5686.204999999969,2.0680064160717326,4635.929999999957,349.60500000004413
BREAKDOWN,5.0,20.0,8.0,800.0,57,10.526315789473683,5448.859999999964,1.99447540029165,4873.274999999961,112.26000000003933
BREAKDOWN,5.0,20.0,8.0,1000.0,57,10.526315789473683,5577.4849999999415,2.042422163889192,4744.649999999985,240.88500000001568
BREAKDOWN,5.0,20.0,10.0,300.0,57,15.789473684210526,3553.014999999974,1.6893416359232165,3900.6599999999976,1084.8750000000032
BREAKDOWN,5.0,20.0,10.0,500.0,57,10.526315789473683,3877.6999999999416,1.692052823528038,4321.584999999991,663.9500000000098
BREAKDOWN,5.0,20.0,10.0,800.0,57,8.771929824561402,3480.3799999999264,1.5861041130585785,4718.905000000006,266.62999999999465
BREAKDOWN,5.0,20.0,10.0,1000.0,57,8.771929824561402,3480.3799999999264,1.5861041130585785,4718.905000000006,266.62999999999465
BREAKDOWN,5.0,20.0,12.0,300.0,57,15.789473684210526,686.4799999999527,1.1238710981271651,4790.824999999958,194.71000000004278
BREAKDOWN,5.0,20.0,12.0,500.0,57,12.280701754385964,521.7549999998882,1.08872539349992,5209.48500000002,-223.95000000001892
BREAKDOWN,5.0,20.0,12.0,800.0,57,8.771929824561402,-598.8700000001072,0.9066549661297348,6099.90500000001,-1114.370000000009
BREAKDOWN,5.0,20.0,12.0,1000.0,57,7.017543859649122,-1085.995000000099,0.8386495529413018,6099.90500000001,-1114.370000000009
BREAKDOWN,5.0,20.0,15.0,300.0,57,19.298245614035086,108.41999999990435,1.0205985785042766,4245.709999999992,739.8250000000089
BREAKDOWN,5.0,20.0,15.0,500.0,57,12.280701754385964,-1460.0200000001414,0.7766206067727198,5814.150000000038,-828.6150000000371
BREAKDOWN,5.0,20.0,15.0,800.0,57,8.771929824561402,-2893.9000000001042,0.5933914697776296,6490.560000000007,-1505.025000000006
BREAKDOWN,5.0,20.0,15.0,1000.0,57,8.771929824561402,-3221.650000000097,0.5672683972886068,6490.560000000007,-1505.025000000006
BREAKDOWN,5.0,25.0,8.0,300.0,57,17.543859649122805,5687.70999999997,2.0972435366301823,4034.9699999999643,950.5650000000364
BREAKDOWN,5.0,25.0,8.0,500.0,57,12.280701754385964,5467.7299999999705,1.9864910091915255,4854.404999999956,131.13000000004467
BREAKDOWN,5.0,25.0,8.0,800.0,57,10.526315789473683,5230.384999999966,1.9179971233527051,5091.749999999961,-106.21499999996013
BREAKDOWN,5.0,25.0,8.0,1000.0,57,10.526315789473683,5359.009999999943,1.962296506721149,4963.124999999984,22.410000000017135
BREAKDOWN,5.0,25.0,10.0,300.0,57,15.789473684210526,3259.5399999999763,1.5983343398761647,4194.134999999997,791.4000000000042
BREAKDOWN,5.0,25.0,10.0,500.0,57,10.526315789473683,3584.224999999943,1.6078398618879082,4615.0599999999895,370.4750000000113
BREAKDOWN,5.0,25.0,10.0,800.0,57,8.771929824561402,3186.904999999928,1.5114075198563348,5012.380000000006,-26.845000000004802
BREAKDOWN,5.0,25.0,10.0,1000.0,57,8.771929824561402,3186.904999999928,1.5114075198563348,5012.380000000006,-26.845000000004802
BREAKDOWN,5.0,25.0,12.0,300.0,57,15.789473684210526,507.4749999999508,1.0887055259710154,4969.829999999961,15.705000000039945
BREAKDOWN,5.0,25.0,12.0,500.0,57,12.280701754385964,342.7499999998863,1.0565634661893861,5388.490000000022,-402.95500000002085
BREAKDOWN,5.0,25.0,12.0,800.0,57,8.771929824561402,-777.8750000001091,0.8820448043986908,6278.910000000012,-1293.375000000011
BREAKDOWN,5.0,25.0,12.0,1000.0,57,7.017543859649122,-1265.000000000101,0.8169231069812937,6278.910000000012,-1293.375000000011
BREAKDOWN,5.0,25.0,15.0,300.0,57,19.298245614035086,-96.98000000009756,0.982266903400502,4451.109999999994,534.4250000000065
BREAKDOWN,5.0,25.0,15.0,500.0,57,12.280701754385964,-1665.4200000001438,0.7529583747128579,6019.55000000004,-1034.0150000000394
BREAKDOWN,5.0,25.0,15.0,800.0,57,8.771929824561402,-3099.3000000001057,0.5767466727847281,6695.960000000009,-1710.4250000000084
BREAKDOWN,5.0,25.0,15.0,1000.0,57,8.771929824561402,-3427.0500000000984,0.5520380533350466,6695.960000000009,-1710.4250000000084
BREAKDOWN,5.0,30.0,8.0,300.0,57,17.543859649122805,5626.60499999997,2.0728091382985614,4096.074999999963,889.4600000000373
BREAKDOWN,5.0,30.0,8.0,500.0,57,12.280701754385964,5406.624999999971,1.9648295504228441,4915.509999999956,70.02500000004511
BREAKDOWN,5.0,30.0,8.0,800.0,57,10.526315789473683,5169.279999999966,1.8976454796299849,5152.8549999999605,-167.3199999999597
BREAKDOWN,5.0,30.0,8.0,1000.0,57,10.526315789473683,5297.904999999943,1.9409991145781893,5024.229999999983,-38.69499999998243
BREAKDOWN,5.0,30.0,10.0,300.0,57,15.789473684210526,3153.434999999976,1.567798235260751,4300.239999999997,685.2950000000037
BREAKDOWN,5.0,30.0,10.0,500.0,57,10.526315789473683,3478.119999999943,1.579419650777592,4721.16499999999,264.3700000000108
BREAKDOWN,5.0,30.0,10.0,800.0,57,8.771929824561402,3080.799999999928,1.4861038793008123,5118.485000000005,-132.95000000000437
BREAKDOWN,5.0,30.0,10.0,1000.0,57,8.771929824561402,3080.799999999928,1.4861038793008123,5118.485000000005,-132.95000000000437
BREAKDOWN,5.0,30.0,12.0,300.0,57,15.789473684210526,341.3699999999508,1.0579870901987347,5135.93499999996,-150.39999999995962
BREAKDOWN,5.0,30.0,12.0,500.0,57,12.280701754385964,176.6449999998863,1.0283736529562097,5554.595000000021,-569.0600000000204
BREAKDOWN,5.0,30.0,12.0,800.0,57,8.771929824561402,-943.9800000001092,0.8603738923229001,6445.015000000011,-1459.4800000000105
BREAKDOWN,5.0,30.0,12.0,1000.0,57,7.017543859649122,-1431.105000000101,0.7977456870418204,6445.015000000011,-1459.4800000000105
BREAKDOWN,5.0,30.0,15.0,300.0,57,19.298245614035086,-288.0850000000976,0.9491013652886988,4642.214999999994,343.320000000007
BREAKDOWN,5.0,30.0,15.0,500.0,57,12.280701754385964,-1856.5250000001433,0.732202101388213,6210.65500000004,-1225.120000000039
BREAKDOWN,5.0,30.0,15.0,800.0,57,8.771929824561402,-3290.405000000107,0.5620775200401272,6887.065000000009,-1901.530000000008
BREAKDOWN,5.0,30.0,15.0,1000.0,57,8.771929824561402,-3618.155000000098,0.53858421051288,6887.065000000009,-1901.530000000008
BREAKDOWN,8.0,15.0,8.0,300.0,55,16.363636363636363,1663.7999999999442,1.3867206839084736,2363.879999999988,2637.660000000012
BREAKDOWN,8.0,15.0,8.0,500.0,55,9.090909090909092,754.9649999999451,1.163543313909396,3181.09999999999,1820.44000000001
BREAKDOWN,8.0,15.0,8.0,800.0,55,9.090909090909092,754.9649999999451,1.163543313909396,3181.09999999999,1820.44000000001
BREAKDOWN,8.0,15.0,8.0,1000.0,55,9.090909090909092,754.9649999999451,1.163543313909396,3181.09999999999,1820.44000000001
BREAKDOWN,8.0,15.0,10.0,300.0,55,18.181818181818183,111.07499999996662,1.0259751648659945,2020.264999999988,2981.275000000012
BREAKDOWN,8.0,15.0,10.0,500.0,55,10.909090909090908,381.2449999999285,1.0814596478332898,2814.8200000000065,2186.7199999999934
BREAKDOWN,8.0,15.0,10.0,800.0,55,10.909090909090908,138.19499999993468,1.0295277735637667,3057.8700000000003,1943.6699999999996
BREAKDOWN,8.0,15.0,10.0,1000.0,55,9.090909090909092,-547.1550000000593,0.8895789650001797,3743.2199999999943,1258.3200000000056
BREAKDOWN,8.0,15.0,12.0,300.0,55,18.181818181818183,-600.2350000000342,0.8767762928291277,3056.2999999999693,1945.2400000000307
BREAKDOWN,8.0,15.0,12.0,500.0,55,10.909090909090908,-1385.1400000000876,0.7379363580808496,3841.2050000000227,1160.3349999999773
BREAKDOWN,8.0,15.0,12.0,800.0,55,7.2727272727272725,-2657.7350000000706,0.5433923592200706,5113.800000000006,-112.26000000000568
BREAKDOWN,8.0,15.0,12.0,1000.0,55,7.2727272727272725,-2657.7350000000706,0.5433923592200706,5113.800000000006,-112.26000000000568
BREAKDOWN,8.0,15.0,15.0,300.0,55,23.636363636363637,-1200.4300000000649,0.7291879337785704,2664.2449999999917,2337.2950000000083
BREAKDOWN,8.0,15.0,15.0,500.0,55,14.545454545454545,-3286.445000000099,0.44070078224915205,4750.260000000026,251.27999999997428
BREAKDOWN,8.0,15.0,15.0,800.0,55,12.727272727272727,-3962.855000000068,0.36053227993993103,5426.669999999995,-425.12999999999465
BREAKDOWN,8.0,15.0,15.0,1000.0,55,12.727272727272727,-4290.60500000006,0.34242241027208203,5571.945000000014,-570.4050000000143
BREAKDOWN,8.0,20.0,8.0,300.0,55,16.363636363636363,1603.1699999999432,1.36745007976235,2424.509999999989,2577.030000000011
BREAKDOWN,8.0,20.0,8.0,500.0,55,9.090909090909092,694.3349999999441,1.1484595664249722,3241.729999999991,1759.810000000009
BREAKDOWN,8.0,20.0,8.0,800.0,55,9.090909090909092,694.3349999999441,1.1484595664249722,3241.729999999991,1759.810000000009
BREAKDOWN,8.0,20.0,8.0,1000.0,55,9.090909090909092,694.3349999999441,1.1484595664249722,3241.729999999991,1759.810000000009
BREAKDOWN,8.0,20.0,10.0,300.0,55,18.181818181818183,21.624999999964984,1.0049534433589418,2109.7149999999897,2891.8250000000103
BREAKDOWN,8.0,20.0,10.0,500.0,55,10.909090909090908,291.79499999992686,1.0611778296803367,2904.270000000008,2097.269999999992
BREAKDOWN,8.0,20.0,10.0,800.0,55,10.909090909090908,48.74499999993304,1.010219891731403,3147.320000000002,1854.219999999998
BREAKDOWN,8.0,20.0,10.0,1000.0,55,9.090909090909092,-636.605000000061,0.8738051627278051,3832.669999999996,1168.870000000004
BREAKDOWN,8.0,20.0,12.0,300.0,55,18.181818181818183,-653.5400000000363,0.8672854893129143,3109.604999999972,1891.9350000000281
BREAKDOWN,8.0,20.0,12.0,500.0,55,10.909090909090908,-1438.4450000000897,0.730568487576346,3894.5100000000252,1107.0299999999747
BREAKDOWN,8.0,20.0,12.0,800.0,55,7.2727272727272725,-2711.0400000000727,0.5384611455902807,5167.105000000008,-165.56500000000779
BREAKDOWN,8.0,20.0,12.0,1000.0,55,7.2727272727272725,-2711.0400000000727,0.5384611455902807,5167.105000000008,-165.56500000000779
BREAKDOWN,8.0,20.0,15.0,300.0,55,23.636363636363637,-1328.7350000000674,0.7086752714859069,2792.5499999999943,2208.9900000000057
BREAKDOWN,8.0,20.0,15.0,500.0,55,14.545454545454545,-3414.750000000102,0.43128352799904207,4878.565000000029,122.97499999997126
BREAKDOWN,8.0,20.0,15.0,800.0,55,12.727272727272727,-4091.160000000071,0.3532192328730653,5554.974999999998,-553.4349999999977
BREAKDOWN,8.0,20.0,15.0,1000.0,55,12.727272727272727,-4418.910000000063,0.33581886529277744,5700.250000000017,-698.7100000000173
BREAKDOWN,8.0,25.0,8.0,300.0,55,16.363636363636363,1570.344999999943,1.3572388094504035,2457.334999999989,2544.205000000011
BREAKDOWN,8.0,25.0,8.0,500.0,55,9.090909090909092,661.5099999999438,1.1404552890755344,3274.554999999991,1726.9850000000088
BREAKDOWN,8.0,25.0,8.0,800.0,55,9.090909090909092,661.5099999999438,1.1404552890755344,3274.554999999991,1726.9850000000088
BREAKDOWN,8.0,25.0,8.0,1000.0,55,9.090909090909092,661.5099999999438,1.1404552890755344,3274.554999999991,1726.9850000000088
BREAKDOWN,8.0,25.0,10.0,300.0,55,20.0,782.5599999999667,1.1799619406803457,1960.7850000000008,3040.754999999999
BREAKDOWN,8.0,25.0,10.0,500.0,55,12.727272727272727,1052.7299999999286,1.2215133473401434,2188.8750000000027,2812.6649999999972
BREAKDOWN,8.0,25.0,10.0,800.0,55,12.727272727272727,809.6799999999348,1.1703712510086774,2386.385,2615.1549999999997
BREAKDOWN,8.0,25.0,10.0,1000.0,55,10.909090909090908,124.32999999994081,1.0247302556268523,3071.734999999994,1929.8050000000057
BREAKDOWN,8.0,25.0,12.0,300.0,55,20.0,-17.605000000034806,0.9964306206320397,2473.66999999997,2527.87000000003
BREAKDOWN,8.0,25.0,12.0,500.0,55,12.727272727272727,-802.5100000000884,0.8499038648571646,3258.5750000000235,1742.9649999999765
BREAKDOWN,8.0,25.0,12.0,800.0,55,9.090909090909092,-2075.1050000000714,0.6471953877593933,4531.170000000006,470.3699999999935
BREAKDOWN,8.0,25.0,12.0,1000.0,55,9.090909090909092,-2075.1050000000714,0.6471953877593933,4531.170000000006,470.3699999999935
BREAKDOWN,8.0,25.0,15.0,300.0,55,25.454545454545453,-809.1950000000656,0.8215757524976544,2273.0099999999925,2728.5300000000075
BREAKDOWN,8.0,25.0,15.0,500.0,55,16.363636363636363,-2895.210000000099,0.5157321281318193,4359.025000000026,642.514999999974
BREAKDOWN,8.0,25.0,15.0,800.0,55,14.545454545454545,-3571.620000000068,0.43304379297863765,5035.434999999995,-33.89499999999498
BREAKDOWN,8.0,25.0,15.0,1000.0,55,12.727272727272727,-4768.130000000062,0.31907106002378444,6049.470000000017,-1047.9300000000167
BREAKDOWN,8.0,30.0,8.0,300.0,55,16.363636363636363,1495.344999999943,1.3344703446933688,2532.334999999989,2469.205000000011
BREAKDOWN,8.0,30.0,8.0,500.0,55,9.090909090909092,586.5099999999438,1.1225788990240761,3349.554999999991,1651.9850000000088
BREAKDOWN,8.0,30.0,8.0,800.0,55,9.090909090909092,586.5099999999438,1.1225788990240761,3349.554999999991,1651.9850000000088
BREAKDOWN,8.0,30.0,8.0,1000.0,55,9.090909090909092,586.5099999999438,1.1225788990240761,3349.554999999991,1651.9850000000088
BREAKDOWN,8.0,30.0,10.0,300.0,55,20.0,657.5599999999667,1.1469908739849817,2035.7850000000008,2965.754999999999
BREAKDOWN,8.0,30.0,10.0,500.0,55,12.727272727272727,927.7299999999286,1.1902081930190762,2268.3350000000064,2733.2049999999936
BREAKDOWN,8.0,30.0,10.0,800.0,55,12.727272727272727,684.6799999999348,1.1403767751353289,2511.385,2490.1549999999997
BREAKDOWN,8.0,30.0,10.0,1000.0,55,10.909090909090908,-0.6700000000591899,0.9998699646478402,3196.734999999994,1804.8050000000057
BREAKDOWN,8.0,30.0,12.0,300.0,55,20.0,-167.6050000000348,0.9670213666048102,2623.66999999997,2377.87000000003
BREAKDOWN,8.0,30.0,12.0,500.0,55,12.727272727272727,-952.5100000000884,0.826710499505136,3408.5750000000235,1592.9649999999765
BREAKDOWN,8.0,30.0,12.0,800.0,55,9.090909090909092,-2225.1050000000714,0.6311006442585281,4681.170000000006,320.3699999999935
BREAKDOWN,8.0,30.0,12.0,1000.0,55,9.090909090909092,-2225.1050000000714,0.6311006442585281,4681.170000000006,320.3699999999935
BREAKDOWN,8.0,30.0,15.0,300.0,55,25.454545454545453,-984.1950000000656,0.7910516046986957,2448.0099999999925,2553.5300000000075
BREAKDOWN,8.0,30.0,15.0,500.0,55,16.363636363636363,-3070.210000000099,0.5010652422268075,4534.025000000026,467.51499999997395
BREAKDOWN,8.0,30.0,15.0,800.0,55,14.545454545454545,-3746.620000000068,0.42133925592773425,5210.434999999995,-208.89499999999498
BREAKDOWN,8.0,30.0,15.0,1000.0,55,12.727272727272727,-4943.130000000062,0.3112914304503375,6224.470000000017,-1222.9300000000167
BREAKDOWN,10.0,15.0,8.0,300.0,52,19.230769230769234,1803.7299999999243,1.4776852631634496,1891.5400000000118,3104.1799999999885
BREAKDOWN,10.0,15.0,8.0,500.0,52,11.538461538461538,894.894999999925,1.2188034083546069,2800.375000000011,2195.3449999999893
BREAKDOWN,10.0,15.0,8.0,800.0,52,11.538461538461538,894.894999999925,1.2188034083546069,2800.375000000011,2195.3449999999893
BREAKDOWN,10.0,15.0,8.0,1000.0,52,11.538461538461538,1401.0199999998904,1.3425518649371972,2294.2500000000455,2701.469999999955
BREAKDOWN,10.0,15.0,10.0,300.0,52,21.153846153846153,829.5049999999296,1.2115029366731462,2185.7650000000062,2809.954999999994
BREAKDOWN,10.0,15.0,10.0,500.0,52,13.461538461538462,-89.3300000000695,0.9793500811964911,3104.6000000000054,1891.119999999995
BREAKDOWN,10.0,15.0,10.0,800.0,52,13.461538461538462,-66.25500000009788,0.9846842004888903,3081.5250000000337,1914.1949999999665
BREAKDOWN,10.0,15.0,10.0,1000.0,52,11.538461538461538,-751.6050000000919,0.836640458168718,3766.8750000000277,1228.8449999999725
BREAKDOWN,10.0,15.0,12.0,300.0,52,21.153846153846153,-113.29500000002645,0.9734880439373683,2765.7399999999825,2229.9800000000178
BREAKDOWN,10.0,15.0,12.0,500.0,52,13.461538461538462,-1040.4450000000552,0.7780509475197558,3692.8900000000112,1302.829999999989
BREAKDOWN,10.0,15.0,12.0,800.0,52,11.538461538461538,-1445.3600000000697,0.7051949257204729,4097.805000000026,897.9149999999745
BREAKDOWN,10.0,15.0,12.0,1000.0,52,9.615384615384617,-2237.940000000054,0.571092220519696,4890.38500000001,105.33499999999003
BREAKDOWN,10.0,15.0,15.0,300.0,52,21.153846153846153,-2014.1250000000437,0.5345253736103266,3329.3949999999795,1666.3250000000207
BREAKDOWN,10.0,15.0,15.0,500.0,52,13.461538461538462,-3543.6700000000783,0.36395854217351725,4858.940000000014,136.7799999999861
BREAKDOWN,10.0,15.0,15.0,800.0,52,11.538461538461538,-4131.250000000063,0.29155638096560094,5446.519999999999,-450.79999999999836
BREAKDOWN,10.0,15.0,15.0,1000.0,52,11.538461538461538,-3814.4500000000507,0.3458825385474715,5446.519999999999,-450.79999999999836
BREAKDOWN,10.0,20.0,8.0,300.0,52,19.230769230769234,1769.139999999926,1.4642717493708093,1926.13000000001,3069.58999999999
BREAKDOWN,10.0,20.0,8.0,500.0,52,11.538461538461538,860.3049999999266,1.2085820479374492,2834.9650000000092,2160.754999999991
BREAKDOWN,10.0,20.0,8.0,800.0,52,11.538461538461538,860.3049999999266,1.2085820479374492,2834.9650000000092,2160.754999999991
BREAKDOWN,10.0,20.0,8.0,1000.0,52,11.538461538461538,1366.429999999892,1.3312927017315608,2328.840000000044,2666.8799999999565
BREAKDOWN,10.0,20.0,10.0,300.0,52,21.153846153846153,766.0949999999307,1.192227060758533,2249.175000000005,2746.544999999995
BREAKDOWN,10.0,20.0,10.0,500.0,52,13.461538461538462,-152.74000000006845,0.9652020180733373,3168.0100000000043,1827.709999999996
BREAKDOWN,10.0,20.0,10.0,800.0,52,13.461538461538462,-129.66500000009682,0.9704590786531225,3144.9350000000327,1850.7849999999676
BREAKDOWN,10.0,20.0,10.0,1000.0,52,11.538461538461538,-815.0150000000908,0.8252666242883303,3830.2850000000267,1165.4349999999736
BREAKDOWN,10.0,20.0,12.0,300.0,52,21.153846153846153,-115.56000000002678,0.972972340853484,2768.004999999983,2227.7150000000174
BREAKDOWN,10.0,20.0,12.0,500.0,52,13.461538461538462,-1042.7100000000555,0.7776751961074764,3695.1550000000116,1300.5649999999887
BREAKDOWN,10.0,20.0,12.0,800.0,52,11.538461538461538,-1447.62500000007,0.7048692872418588,4100.070000000026,895.6499999999742
BREAKDOWN,10.0,20.0,12.0,1000.0,52,9.615384615384617,-2240.2050000000545,0.5708444204343561,4892.650000000011,103.0699999999897
BREAKDOWN,10.0,20.0,15.0,300.0,52,21.153846153846153,-2116.390000000043,0.5221840922944844,3431.659999999979,1564.0600000000213
BREAKDOWN,10.0,20.0,15.0,500.0,52,13.461538461538462,-3645.9350000000777,0.3573984218438962,4961.205000000014,34.514999999986685
BREAKDOWN,10.0,20.0,15.0,800.0,52,11.538461538461538,-4233.515000000062,0.28653152917819524,5548.784999999998,-553.0649999999978
BREAKDOWN,10.0,20.0,15.0,1000.0,52,11.538461538461538,-3916.71500000005,0.3399213982483067,5548.784999999998,-553.0649999999978
BREAKDOWN,10.0,25.0,8.0,300.0,52,19.230769230769234,1687.0549999999264,1.433394431307148,2008.2150000000092,2987.504999999991
BREAKDOWN,10.0,25.0,8.0,500.0,52,11.538461538461538,778.2199999999275,1.1849986628235052,2917.0500000000084,2078.669999999992
BREAKDOWN,10.0,25.0,8.0,800.0,52,11.538461538461538,778.2199999999275,1.1849986628235052,2917.0500000000084,2078.669999999992
BREAKDOWN,10.0,25.0,8.0,1000.0,52,11.538461538461538,1284.344999999893,1.3053148307728626,2410.925000000043,2584.7949999999573
BREAKDOWN,10.0,25.0,10.0,300.0,52,23.076923076923077,1477.7699999999331,1.367837807564483,2000.2299999999996,2995.4900000000007
BREAKDOWN,10.0,25.0,10.0,500.0,52,15.384615384615385,558.934999999934,1.1264152693026073,2456.335000000002,2539.3849999999984
BREAKDOWN,10.0,25.0,10.0,800.0,52,15.384615384615385,582.0099999999056,1.1316341808739965,2433.2600000000302,2562.45999999997
